images,f1,f2,f3a,f3b,f4a,f4b,f5a,f5b,f6,f7
data/SGSM/town05/done_RouteScenario_17/images/ts_328_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_130_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_425_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_179_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_406_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_304_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_377_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_54_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_140_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_300_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_283_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_528_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_220_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_117_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_272_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_441_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_211_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_423_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_20_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_197_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_90_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_287_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_548_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_626_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_663_img_0.jpg,0,0,1,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_278_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_74_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_228_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_110_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_221_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_448_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_431_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_434_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_319_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_105_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_33_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_268_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_19_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_175_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_463_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_6_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_354_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_388_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_646_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_496_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_81_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_513_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_258_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_438_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_666_img_0.jpg,0,0,1,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_232_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_467_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_42_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_487_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_274_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_499_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_589_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_176_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_240_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_266_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_318_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_440_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_547_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_17_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_146_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_112_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_458_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_32_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_306_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_223_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_627_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_444_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_545_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_217_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_399_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_636_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_342_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_407_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_374_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_216_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_369_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_435_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_233_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_394_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_307_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_366_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_24_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_108_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_422_img_0.jpg,0,0,1,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_145_img_0.jpg,1,0,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_603_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_430_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_477_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_80_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_329_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_313_img_0.jpg,0,1,0,1,0,1,1,1,1,0
data/SGSM/town05/done_RouteScenario_17/images/ts_209_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_539_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_282_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_395_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_288_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_89_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_542_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_308_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_632_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_143_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_658_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_560_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_659_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_373_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_507_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_392_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_615_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_243_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_11_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_447_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_302_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_208_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_559_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_375_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_460_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_541_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_293_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_323_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_138_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_623_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_198_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_225_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_94_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_190_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_320_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_418_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_9_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_471_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_177_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_341_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_432_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_227_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_356_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_91_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_578_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_86_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_510_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_380_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_180_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_35_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_415_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_16_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_608_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_630_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_409_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_168_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_433_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_386_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_132_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_37_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_159_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_7_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_148_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_455_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_483_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_129_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_316_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_187_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_424_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_157_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_31_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_154_img_0.jpg,1,0,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_34_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_662_img_0.jpg,0,0,1,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_184_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_336_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_506_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_549_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_501_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_393_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_642_img_0.jpg,0,1,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_314_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_13_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_270_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_265_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_5_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_482_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_532_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_1_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_30_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_550_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_26_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_573_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_2_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_128_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_529_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_554_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_465_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_339_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_657_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_161_img_0.jpg,1,0,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_194_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_511_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_526_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_96_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_88_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_561_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_290_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_675_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_149_img_0.jpg,1,0,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_611_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_173_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_56_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_102_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_120_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_527_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_426_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_257_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_620_img_0.jpg,0,0,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_291_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_136_img_0.jpg,0,0,0,1,0,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_558_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_325_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_655_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_285_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_368_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_248_img_0.jpg,1,1,0,0,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_555_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_44_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_17/images/ts_419_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_17/images/ts_8_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1965_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_500_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_2303_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1838_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_771_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1814_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_312_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_2150_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_634_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_2280_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1460_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1738_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_2196_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_875_img_0.jpg,0,1,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1355_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1920_img_0.jpg,0,0,1,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_156_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1001_img_0.jpg,0,0,0,1,0,1,1,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1982_img_0.jpg,0,1,0,1,0,1,1,1,0,1
data/SGSM/town05/done_RouteScenario_24/images/ts_1204_img_0.jpg,0,1,0,1,1,1,0,1,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1257_img_0.jpg,0,0,0,1,0,0,0,0,0,0
data/SGSM/town05/done_RouteScenario_24/images/ts_1077_img_0.jpg,0,1,0,1,0,1,1,1,0,0
